@RELATION ./Datasets/TEMP/classic-jazz_swap.arff

@ATTRIBUTE "Acoustic Guitar Prevalence" REAL
@ATTRIBUTE "Amount of Arpeggiation" REAL
@ATTRIBUTE "Amount of Staccato" REAL
@ATTRIBUTE "Average Interval Spanned by Melodic Arcs" REAL
@ATTRIBUTE "Average Length of Melodic Arcs" REAL
@ATTRIBUTE "Average Note Duration" REAL
@ATTRIBUTE "Average Note to Note Change in Dynamics" REAL
@ATTRIBUTE "Average Number of Independent Voices" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Average Range of Glissandos" REAL
@ATTRIBUTE "Average Rest Fraction Per Voice" REAL
@ATTRIBUTE "Average Time Between Attacks" REAL
@ATTRIBUTE "Average Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Average Variability of Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Brass Prevalence" REAL
@ATTRIBUTE "Chord Duration" REAL
@ATTRIBUTE "Chromatic Motion" REAL
@ATTRIBUTE "Combined Strength of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Complete Rests" REAL
@ATTRIBUTE "Complex Chords" REAL
@ATTRIBUTE "Compound Or Simple Meter" REAL
@ATTRIBUTE "Contrary Motion" REAL
@ATTRIBUTE "Diminished and Augmented Triads" REAL
@ATTRIBUTE "Direction of Melodic Motion" REAL
@ATTRIBUTE "Distance Between Most Prevalent Melodic Intervals" REAL
@ATTRIBUTE "Distance Between Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Dominant Seventh Chords" REAL
@ATTRIBUTE "Dominant Spread" REAL
@ATTRIBUTE Duration REAL
@ATTRIBUTE "Dynamic Range" REAL
@ATTRIBUTE "Electric Guitar Prevalence" REAL
@ATTRIBUTE "Electric Instrument Prevalence" REAL
@ATTRIBUTE "Glissando Prevalence" REAL
@ATTRIBUTE "Harmonicity of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Importance of Bass Register" REAL
@ATTRIBUTE "Importance of High Register" REAL
@ATTRIBUTE "Importance of Loudest Voice" REAL
@ATTRIBUTE "Importance of Middle Register" REAL
@ATTRIBUTE "Initial Tempo" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitch Classes" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitches" REAL
@ATTRIBUTE "Longest Complete Rest" REAL
@ATTRIBUTE "Major or Minor" REAL
@ATTRIBUTE "Maximum Note Duration" REAL
@ATTRIBUTE "Maximum Number of Independent Voices" REAL
@ATTRIBUTE "Mean Melodic Interval" REAL
@ATTRIBUTE "Mean Pitch" REAL
@ATTRIBUTE "Melodic Embellishments" REAL
@ATTRIBUTE "Melodic Large Intervals" REAL
@ATTRIBUTE "Melodic Octaves" REAL
@ATTRIBUTE "Melodic Perfect Fifths" REAL
@ATTRIBUTE "Melodic Perfect Fourths" REAL
@ATTRIBUTE "Melodic Pitch Variety" REAL
@ATTRIBUTE "Melodic Sevenths" REAL
@ATTRIBUTE "Melodic Sixths" REAL
@ATTRIBUTE "Melodic Thirds" REAL
@ATTRIBUTE "Melodic Tritones" REAL
@ATTRIBUTE "Metrical Diversity" REAL
@ATTRIBUTE "Microtone Prevalence" REAL
@ATTRIBUTE "Minimum Note Duration" REAL
@ATTRIBUTE "Minor Major Melodic Third Ratio" REAL
@ATTRIBUTE "Minor Major Triad Ratio" REAL
@ATTRIBUTE "Most Common Melodic Interval" REAL
@ATTRIBUTE "Most Common Pitch" REAL
@ATTRIBUTE "Most Common Pitch Class" REAL
@ATTRIBUTE "Most Common Vertical Interval" REAL
@ATTRIBUTE "Non-Standard Chords" REAL
@ATTRIBUTE "Note Density" REAL
@ATTRIBUTE "Note Density Variability" REAL
@ATTRIBUTE "Number of Common Melodic Intervals" REAL
@ATTRIBUTE "Number of Common Pitches" REAL
@ATTRIBUTE "Number of Moderate Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Pitched Instruments" REAL
@ATTRIBUTE "Number of Relatively Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Unpitched Instruments" REAL
@ATTRIBUTE "Oblique Motion" REAL
@ATTRIBUTE "Orchestral Strings Prevalence" REAL
@ATTRIBUTE "Parallel Fifths" REAL
@ATTRIBUTE "Parallel Motion" REAL
@ATTRIBUTE "Parallel Octaves" REAL
@ATTRIBUTE "Partial Chords" REAL
@ATTRIBUTE "Percussion Instrument Prevalence" REAL
@ATTRIBUTE "Perfect Vertical Intervals" REAL
@ATTRIBUTE "Pitch Class Variety" REAL
@ATTRIBUTE "Pitch Variety" REAL
@ATTRIBUTE Polyrhythms REAL
@ATTRIBUTE "Prevalence Ratio of Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Prevalence of Most Common Melodic Interval" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch Class" REAL
@ATTRIBUTE "Prevalence of Most Common Vertical Interval" REAL
@ATTRIBUTE "Prevalence of Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Quintuple Meter" REAL
@ATTRIBUTE Range REAL
@ATTRIBUTE "Relative Note Density of Highest Line" REAL
@ATTRIBUTE "Relative Note Durations of Lowest Line" REAL
@ATTRIBUTE "Relative Prevalence of Most Common Melodic Intervals" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitch Classes" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitches" REAL
@ATTRIBUTE "Relative Range Isolation of Loudest Voice" REAL
@ATTRIBUTE "Relative Range of Highest Line" REAL
@ATTRIBUTE "Relative Range of Loudest Voice" REAL
@ATTRIBUTE "Relative Size of Melodic Intervals in Lowest Line" REAL
@ATTRIBUTE "Repeated Notes" REAL
@ATTRIBUTE "Rhythmic Looseness" REAL
@ATTRIBUTE "Rhythmic Variability" REAL
@ATTRIBUTE "Saxophone Prevalence" REAL
@ATTRIBUTE "Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Seventh Chords" REAL
@ATTRIBUTE "Similar Motion" REAL
@ATTRIBUTE "Standard Triads" REAL
@ATTRIBUTE "Stepwise Motion" REAL
@ATTRIBUTE "Strength Ratio of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Strength of Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Strength of Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "String Ensemble Prevalence" REAL
@ATTRIBUTE "String Keyboard Prevalence" REAL
@ATTRIBUTE "Strong Tonal Centres" REAL
@ATTRIBUTE "Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Triple Meter" REAL
@ATTRIBUTE "Variability Across Voices of Total Rests Per Voice" REAL
@ATTRIBUTE "Variability of Note Durations" REAL
@ATTRIBUTE "Variability of Note Prevalence of Pitched Instruments" REAL
@ATTRIBUTE "Variability of Note Prevalence of Unpitched Instruments" REAL
@ATTRIBUTE "Variability of Number of Independent Voices" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Variability of Time Between Attacks" REAL
@ATTRIBUTE "Variability of Voice Separation" REAL
@ATTRIBUTE "Variation of Dynamics" REAL
@ATTRIBUTE "Variation of Dynamics In Each Voice" REAL
@ATTRIBUTE "Vertical Dissonance Ratio" REAL
@ATTRIBUTE "Vertical Major Third Prevalence" REAL
@ATTRIBUTE "Vertical Minor Seconds" REAL
@ATTRIBUTE "Vertical Minor Third Prevalence" REAL
@ATTRIBUTE "Vertical Octaves" REAL
@ATTRIBUTE "Vertical Perfect Fifths" REAL
@ATTRIBUTE "Vertical Perfect Fourths" REAL
@ATTRIBUTE "Vertical Sevenths" REAL
@ATTRIBUTE "Vertical Sixths" REAL
@ATTRIBUTE "Vertical Thirds" REAL
@ATTRIBUTE "Vertical Tritones" REAL
@ATTRIBUTE "Vertical Unisons" REAL
@ATTRIBUTE "Vibrato Prevalence" REAL
@ATTRIBUTE "Violin Prevalence" REAL
@ATTRIBUTE "Voice Equality - Dynamics" REAL
@ATTRIBUTE "Voice Equality - Melodic Leaps" REAL
@ATTRIBUTE "Voice Equality - Note Duration" REAL
@ATTRIBUTE "Voice Equality - Number of Notes" REAL
@ATTRIBUTE "Voice Equality - Range" REAL
@ATTRIBUTE "Voice Overlap" REAL
@ATTRIBUTE "Voice Separation" REAL
@ATTRIBUTE "Woodwinds Prevalence" REAL
@ATTRIBUTE genre {jazz, classic}
@ATTRIBUTE title STRING

@DATA
0.0,0.3369,0.00803,4.275,1.444,0.5675,0.0,6.078,3.147,3.991,0.0,0.2453,0.405,0.7552,1.212,0.0,0.4277,0.2225,0.6333,0.0,0.09552,0.0,0.1816,0.01549,0.508,1.0,4.0,0.04647,7.0,132.0,0.0,0.0,0.0,0.0,2.0,0.08771,0.3002,0.0,0.6121,70.0,5.0,17.0,132.0,0.0,8.571,8.0,2.55,66.28,0.01421,0.00432,0.02016,0.03888,0.09647,3.982,0.0036,0.0108,0.1246,0.006479,1.0,0.0,0.0,1.06,0.3769,2.0,77.0,5.0,0.0,0.296,12.36,4.523,4.0,0.0,6.0,1.0,3.0,3.0,0.0,0.5693,0.0,0.002454,0.08466,0.006135,0.1325,0.0,0.5097,12.0,35.0,0.6667,0.4056,0.324,0.08586,0.1847,0.3013,0.1222,0.0,46.0,0.3755,1.215,0.6867,0.8829,0.8921,0.0,0.3261,0.3478,0.8889,0.1483,0.0,0.04134,0.0,4.0,140.0,0.09983,0.1644,0.4716,0.5464,1.283,0.2774,0.3559,0.0,1.0,2.0,70.0,0.0,15.07,0.3793,0.0,0.0,2.062,0.9672,1.281,0.1386,2.498,0.0,0.0,0.1313,0.6104,0.01308,0.539,0.114,0.1085,0.09991,0.03568,0.1589,0.2153,0.01861,0.1873,0.0,0.0,0.0,0.8864,15.07,92.83,8.774,0.9895,3.286,0.0,classic,010602b_.mid
0.0,0.3661,0.0,5.815,1.82,0.5266,0.0,6.163,3.486,4.905,0.0,0.2464,0.309,0.8309,1.3,0.0,0.3206,0.2313,0.4194,0.01489,0.08308,1.0,0.1653,0.03021,0.4673,1.0,7.0,0.1208,6.0,105.0,0.0,0.0,0.0,0.0,3.0,0.1939,0.2269,0.0,0.5792,96.0,5.0,5.0,105.0,0.0,3.125,8.0,2.872,64.15,0.01485,0.0,0.02995,0.04493,0.08652,5.593,0.006656,0.03078,0.1747,0.008319,0.0,0.0,0.1562,1.258,0.9091,2.0,66.0,6.0,0.0,0.3021,11.54,4.842,4.0,1.0,8.0,1.0,6.0,6.0,0.0,0.5246,0.0,0.00318,0.07313,0.005564,0.02266,0.0,0.4661,12.0,43.0,0.5,0.5657,0.277,0.1048,0.2038,0.2305,0.1304,0.0,47.0,0.495,0.7952,0.8348,0.7854,0.811,0.0,0.5106,0.2553,0.4706,0.1098,0.0,0.03139,0.0,7.0,192.0,0.1994,0.2369,0.4758,0.5083,2.134,0.1338,0.2856,0.0,1.0,2.0,64.0,0.0,25.53,0.3883,0.0,0.0,1.984,0.7223,1.167,0.1299,2.225,0.0,0.0,0.1453,0.7372,0.01187,0.7281,0.1444,0.1304,0.1053,0.04588,0.1521,0.2549,0.03193,0.08604,0.0,0.0,0.0,1.126,25.53,90.39,5.878,0.9431,3.429,0.0,classic,010707b_.mid
0.0,0.2787,0.0,5.856,2.261,0.5204,0.0,4.0,3.212,3.925,0.0,0.07502,0.3749,0.5214,0.2012,0.0,0.402,0.2718,0.5679,0.05359,0.0,0.0,0.253,0.04717,0.4502,1.0,4.0,0.09434,4.0,40.0,0.0,0.0,0.0,0.0,2.0,0.189,0.1856,0.0,0.6254,84.0,5.0,7.0,40.0,1.0,1.429,4.0,2.359,62.48,0.0,0.0,0.02787,0.03136,0.08711,5.141,0.003484,0.003484,0.09059,0.0,0.0,0.0,0.1786,1.167,1.016,2.0,66.0,11.0,3.0,0.25,7.275,1.915,3.0,1.0,4.0,1.0,4.0,4.0,0.0,0.5179,0.0,0.0,0.06921,0.0,0.01887,0.0,0.41,10.0,29.0,0.75,0.9111,0.3589,0.1065,0.1993,0.1791,0.1632,0.0,38.0,1.017,0.7739,0.7573,0.931,0.8065,0.5902,0.2368,0.2368,0.6667,0.1254,0.0,0.03923,0.0,7.0,42.0,0.1321,0.1599,0.5991,0.6307,1.003,0.2835,0.2844,0.0,1.0,2.0,84.0,0.0,0.0,0.2407,0.0,0.0,0.0,0.4527,0.2642,0.09107,1.0,0.0,0.0,0.1326,0.5189,0.008758,0.7264,0.1202,0.1632,0.1139,0.03424,0.1823,0.2906,0.04379,0.01274,0.0,0.0,0.0,1.0,0.0,14.75,5.737,0.7182,7.0,0.0,classic,010806b_.mid
0.0,0.297,0.0,5.154,2.077,0.5461,0.0,4.0,3.233,3.956,0.0,0.06667,0.3889,0.5363,0.177,0.0,0.4192,0.2277,0.7059,0.0625,0.0,0.0,0.2021,0.02222,0.4321,1.0,4.0,0.1,4.0,30.0,0.0,0.0,0.0,0.0,2.0,0.1505,0.1942,0.0,0.6553,96.0,5.0,5.0,30.0,1.0,1.25,4.0,2.124,63.72,0.004854,0.0,0.009901,0.04455,0.08911,4.205,0.0,0.009901,0.04455,0.00495,0.0,0.0,0.3125,0.5,0.7812,2.0,66.0,11.0,7.0,0.2222,6.867,3.947,3.0,2.0,4.0,1.0,4.0,4.0,0.0,0.5,0.0,0.0,0.06164,0.0,0.01111,0.0,0.4263,10.0,26.0,0.75,0.9005,0.3713,0.1165,0.2184,0.1875,0.1688,0.0,36.0,1.437,0.9537,0.6133,0.9333,0.8333,0.6136,0.1944,0.1944,0.6667,0.198,0.0,0.04229,0.0,3.0,96.0,0.1333,0.2363,0.6333,0.599,1.006,0.3519,0.354,0.0,1.0,2.0,48.0,0.0,0.0,0.2081,0.0,0.0,0.0,0.4485,0.2061,0.1356,1.732,0.0,0.0,0.1143,0.5889,0.01306,0.7222,0.1213,0.1875,0.1101,0.02985,0.18,0.291,0.02425,0.007463,0.0,0.0,0.0,1.0,0.0,5.26,5.447,0.6699,7.0,0.0,classic,011007b_.mid
0.0,0.2579,0.0,5.143,1.952,0.579,0.0,4.0,3.238,3.963,0.0,0.04762,0.3813,0.5612,0.3265,0.0,0.4144,0.192,0.6336,0.03571,0.0,0.0,0.1494,0.01852,0.5401,1.0,3.0,0.08951,5.0,52.5,0.0,0.0,0.0,0.0,2.0,0.2125,0.008499,0.0,0.779,96.0,4.0,2.0,52.5,1.0,2.5,4.0,2.206,60.54,0.002833,0.0,0.02579,0.01433,0.1117,4.812,0.0,0.002865,0.04011,0.002865,0.0,0.0,0.1562,1.0,0.6165,2.0,64.0,0.0,7.0,0.1944,6.788,2.292,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.612,0.0,0.004149,0.08921,0.004149,0.003086,0.0,0.4563,10.0,24.0,0.75,0.8697,0.4327,0.1105,0.187,0.1794,0.156,0.0,34.0,0.7932,0.8914,0.4437,0.9394,0.9487,0.5857,0.2941,0.2941,0.6667,0.1777,0.0,0.03975,0.0,4.0,48.0,0.1389,0.1494,0.6636,0.6246,1.096,0.3024,0.3313,0.0,1.0,3.0,96.0,0.0,0.0,0.3987,0.0,0.0,0.0,0.4328,0.3313,0.2685,2.517,0.0,0.0,0.1044,0.7191,0.002033,0.7315,0.1194,0.1794,0.1453,0.04268,0.1484,0.3008,0.01931,0.0122,0.0,0.0,0.0,1.0,0.0,12.84,4.761,0.6714,6.333,0.0,classic,011106b_.mid
0.0,0.2535,0.0119,4.309,1.891,0.4855,0.0,6.868,3.393,4.327,0.0,0.08573,0.3237,0.4864,0.212,0.0,0.3419,0.2636,0.6015,0.05002,0.02632,0.0,0.1941,0.01754,0.5024,1.0,3.0,0.1404,6.0,37.5,0.0,0.0,0.0,0.0,2.0,0.1647,0.0119,0.0,0.8234,96.0,4.0,2.0,37.5,0.0,1.25,7.0,1.96,62.8,0.01587,0.0,0.01006,0.02414,0.07042,4.209,0.0,0.006036,0.05634,0.002012,0.0,0.0,0.07812,3.667,0.3582,2.0,67.0,7.0,0.0,0.1579,13.62,3.273,3.0,4.0,8.0,1.0,4.0,4.0,0.0,0.65,0.0,0.0,0.06471,0.002941,0.0,0.0,0.486,11.0,27.0,0.75,0.5625,0.4044,0.1865,0.2222,0.2638,0.1484,0.0,31.0,0.9722,0.9188,0.6517,0.7321,0.5957,0.0,0.2258,0.2258,0.6364,0.163,0.0,0.03765,0.0,3.0,48.0,0.2434,0.09118,0.5987,0.668,1.035,0.2956,0.3059,0.0,1.0,2.0,96.0,0.0,1.89,0.201,0.0,0.0,0.338,0.5395,0.5263,0.1599,3.937,0.0,0.0,0.0899,0.7632,0.005749,0.7851,0.09654,0.1117,0.1105,0.01956,0.1537,0.2778,0.02459,0.1672,0.0,0.0,0.0,0.7868,1.89,5.831,3.207,0.8889,3.5,0.0,classic,011205b_.mid
0.0,0.1815,0.0,5.913,2.485,0.5351,0.0,4.0,3.18,3.984,0.0,0.05001,0.3521,0.5126,0.1954,0.0,0.3884,0.2491,0.6407,0.04689,0.0,0.0,0.2762,0.09016,0.4883,1.0,1.0,0.1148,4.0,40.0,0.0,0.0,0.0,0.0,2.0,0.2175,0.1333,0.0,0.6491,96.0,5.0,5.0,40.0,1.0,2.5,4.0,2.224,62.11,0.0,0.0,0.02491,0.02135,0.05694,5.829,0.0,0.003559,0.04626,0.007117,0.0,0.0,0.3125,0.8571,1.091,2.0,66.0,6.0,3.0,0.2049,7.125,3.868,2.0,1.0,4.0,1.0,4.0,4.0,0.0,0.4623,0.0,0.002092,0.1234,0.0,0.06557,0.0,0.3849,11.0,29.0,0.75,0.9317,0.5018,0.1123,0.1965,0.1705,0.1589,0.0,36.0,1.011,0.9253,0.4965,0.8571,0.7188,0.3559,0.3333,0.3333,0.5714,0.08897,0.0,0.04059,0.0,4.0,48.0,0.1639,0.1381,0.5656,0.7509,1.013,0.3183,0.3223,0.0,1.0,2.0,96.0,0.0,0.0,0.3094,0.0,0.0,0.0,0.5282,0.127,0.1052,2.646,0.0,0.0,0.1214,0.6557,0.00411,0.6885,0.1349,0.1459,0.1014,0.03836,0.1774,0.3295,0.03973,0.00274,0.0,0.0,0.0,0.9574,0.0,8.342,2.449,0.814,7.0,0.0,classic,011308b_.mid
0.0,0.23,0.0,5.518,2.202,0.5223,0.0,4.0,3.281,3.965,0.0,0.07501,0.3813,0.513,0.1904,0.0,0.3911,0.2404,0.6265,0.05002,0.0,0.0,0.193,0.0614,0.4701,1.0,3.0,0.0614,6.0,40.0,0.0,0.0,0.0,0.0,2.0,0.2405,0.01375,0.0,0.7457,90.0,5.0,5.0,40.0,1.0,1.333,4.0,2.261,60.08,0.0,0.0,0.003484,0.05575,0.05575,5.761,0.006969,0.02091,0.03833,0.003484,0.0,0.0,0.1667,1.2,0.7879,2.0,62.0,7.0,3.0,0.3158,7.275,1.82,3.0,1.0,4.0,1.0,4.0,4.0,0.0,0.5,0.0,0.002193,0.08114,0.0,0.05263,0.0,0.3625,10.0,25.0,0.75,0.6964,0.4495,0.1065,0.1821,0.1816,0.1265,0.0,33.0,0.9485,0.9209,0.5349,0.9057,0.7742,0.06154,0.2727,0.2727,0.6667,0.1254,0.0,0.0398,0.0,0.0,45.0,0.114,0.2259,0.5175,0.6899,1.037,0.3075,0.3189,0.0,1.0,2.0,90.0,0.0,0.0,0.2144,0.0,0.0,0.0,0.5542,0.184,0.1387,1.0,0.0,0.0,0.1664,0.5482,0.01176,0.7456,0.1206,0.1257,0.1103,0.05956,0.1978,0.2971,0.04338,0.005882,0.0,0.0,0.0,0.5774,0.0,5.795,4.992,0.8247,6.0,0.0,classic,011407b_.mid
0.0,0.3079,0.0,5.062,1.845,0.5255,0.0,5.0,3.179,3.92,0.0,1.743e-05,0.3829,0.5477,0.2815,0.0,0.3971,0.1982,0.5611,1.744e-05,0.0,0.0,0.2285,0.03571,0.4613,1.0,4.0,0.04464,7.0,35.0,0.0,0.0,0.0,0.0,2.0,0.4324,0.06907,0.0,0.4985,96.0,5.0,17.0,35.0,0.0,1.25,5.0,2.585,57.22,0.003003,0.0,0.01829,0.04268,0.08841,4.647,0.006098,0.009146,0.1463,0.0,0.0,0.0,0.1562,1.667,0.1176,2.0,67.0,2.0,0.0,0.1607,9.514,4.625,4.0,1.0,4.0,1.0,4.0,4.0,0.0,0.5579,0.0,0.0,0.05638,0.0,0.01786,0.0,0.5104,9.0,26.0,0.75,0.5805,0.3963,0.09309,0.1922,0.2521,0.1464,0.0,41.0,1.081,0.7568,0.5,0.9688,0.8387,0.7391,0.2927,0.2927,1.111,0.09451,0.0,0.03925,0.0,4.0,48.0,0.1429,0.1573,0.6786,0.5945,1.04,0.2751,0.286,0.0,1.0,2.0,96.0,0.0,0.0,0.3171,0.0,0.0,0.0,0.4271,0.357,0.2572,3.686,0.0,0.0,0.08208,0.6875,0.01122,0.5848,0.1255,0.1432,0.1151,0.03632,0.1709,0.2428,0.01389,0.1266,0.0,0.0,0.0,0.8367,0.0,18.46,5.45,0.8619,5.75,0.0,classic,011506b_.mid
0.0,0.3079,0.0,5.062,1.845,0.5255,0.0,5.0,3.179,3.92,0.0,1.743e-05,0.3829,0.5477,0.2815,0.0,0.3971,0.1982,0.5611,1.744e-05,0.0,0.0,0.2285,0.03571,0.4613,1.0,4.0,0.04464,7.0,35.0,0.0,0.0,0.0,0.0,2.0,0.5345,0.01802,0.0,0.4474,96.0,7.0,17.0,35.0,0.0,1.25,5.0,2.585,53.22,0.003003,0.0,0.01829,0.04268,0.08841,4.647,0.006098,0.009146,0.1463,0.0,0.0,0.0,0.1562,1.667,0.1176,2.0,63.0,10.0,0.0,0.1607,9.514,4.625,4.0,1.0,4.0,1.0,4.0,4.0,0.0,0.5579,0.0,0.0,0.05638,0.0,0.01786,0.0,0.5104,9.0,26.0,0.75,0.5805,0.3963,0.09309,0.1922,0.2521,0.1464,0.0,41.0,1.021,0.7568,0.5,0.9688,0.8387,0.7391,0.2927,0.2927,1.111,0.09451,0.0,0.03925,0.0,4.0,48.0,0.1429,0.1573,0.6786,0.5945,1.04,0.2751,0.286,0.0,1.0,2.0,96.0,0.0,0.0,0.3171,0.0,0.0,0.0,0.4271,0.357,0.2572,3.686,0.0,0.0,0.08208,0.6875,0.01122,0.5848,0.1255,0.1432,0.1151,0.03632,0.1709,0.2428,0.01389,0.1266,0.0,0.0,0.0,0.8367,0.0,18.46,5.45,0.8619,5.75,0.0,classic,011506bv.mid
0.0,0.2417,0.0,4.27,1.978,0.6163,0.0,4.0,3.236,3.962,0.0,0.05716,0.4369,0.5822,0.305,0.0,0.4726,0.2559,0.7252,0.05359,0.0,0.0,0.271,0.0283,0.4773,1.0,4.0,0.06604,7.0,35.0,0.0,0.0,0.0,0.0,2.0,0.1767,0.1256,0.0,0.6977,96.0,5.0,5.0,35.0,0.0,2.5,4.0,1.896,63.21,0.004651,0.0,0.0,0.04265,0.06161,4.588,0.0,0.0,0.03318,0.009479,0.0,0.0,0.3125,1.333,0.2549,2.0,69.0,9.0,7.0,0.1887,6.143,3.342,3.0,3.0,4.0,1.0,4.0,4.0,0.0,0.4735,0.0,0.0,0.081,0.0,0.03774,0.0,0.4177,10.0,24.0,0.75,0.9902,0.4313,0.1209,0.186,0.1622,0.1606,0.0,31.0,1.34,1.075,0.5934,0.875,0.8846,0.5192,0.2581,0.2581,0.8,0.1659,0.0,0.04293,0.0,3.0,48.0,0.1698,0.1745,0.6038,0.6872,1.063,0.3516,0.3736,0.0,1.0,2.0,96.0,0.0,0.0,0.3984,0.0,0.0,0.0,0.5057,0.1906,0.2835,2.082,0.0,0.0,0.1068,0.5943,0.004747,0.6698,0.1218,0.1622,0.1274,0.01899,0.1772,0.3085,0.03323,0.006329,0.0,0.0,0.0,0.5,0.0,3.862,1.633,0.6651,6.667,0.0,classic,011606b_.mid
0.0,0.2197,0.0,5.123,1.975,0.5108,0.0,5.0,3.114,4.228,0.0,0.07001,0.3542,0.5007,0.1724,0.0,0.3671,0.2563,0.6277,0.05002,0.0,0.0,0.253,0.01316,0.5155,1.0,7.0,0.07895,7.0,38.71,0.0,0.0,0.0,0.0,1.979,0.2889,0.1194,0.0,0.5917,93.0,5.0,5.0,38.71,0.0,1.29,5.0,2.431,59.49,0.005556,0.005634,0.0,0.05915,0.1127,4.992,0.0,0.002817,0.06479,0.01127,0.0,0.0,0.1613,1.3,0.1328,2.0,67.0,7.0,0.0,0.1974,9.474,2.791,4.0,0.0,4.0,1.0,4.0,4.0,0.0,0.4723,0.0,0.0,0.08498,0.03162,0.0614,0.0,0.5017,12.0,34.0,0.5,0.5538,0.3944,0.08333,0.1944,0.2629,0.1456,0.0,41.0,1.014,0.9863,0.65,0.9714,0.8667,0.2615,0.3659,0.3659,0.5,0.09296,0.0,0.03986,0.0,7.0,47.0,0.1053,0.1897,0.636,0.6507,1.04,0.3077,0.32,0.0,1.0,2.0,93.0,0.0,0.0,0.1971,0.0,0.0,0.0,0.4731,0.4962,0.1191,1.708,0.0,0.0,0.08709,0.6053,0.005456,0.5965,0.1756,0.1456,0.09325,0.02976,0.1562,0.2619,0.02108,0.0873,0.0,0.0,0.0,1.0,0.0,4.359,4.324,0.9139,6.25,0.0,classic,011704b_.mid
0.0,0.2188,0.0,5.011,1.891,0.5024,0.0,5.0,3.088,4.228,0.0,0.07001,0.3542,0.4927,0.1715,0.0,0.3671,0.2493,0.6098,0.05002,0.0,0.0,0.2689,0.01316,0.535,1.0,7.0,0.07018,7.0,38.71,0.0,0.0,0.0,0.0,1.979,0.2951,0.1175,0.0,0.5874,93.0,5.0,5.0,38.71,0.0,1.29,5.0,2.493,59.22,0.0,0.00554,0.0,0.05817,0.1053,5.099,0.0,0.01385,0.07202,0.01108,0.0,0.0,0.1613,1.6,0.1393,2.0,67.0,7.0,0.0,0.2237,9.632,2.72,3.0,1.0,4.0,1.0,4.0,4.0,0.0,0.472,0.0,0.0,0.08511,0.03095,0.0614,0.0,0.5231,12.0,34.0,0.5,0.5968,0.3961,0.09016,0.1995,0.2664,0.159,0.0,41.0,0.9973,0.976,0.6294,0.9452,0.8182,0.2615,0.3659,0.3659,0.4545,0.08864,0.0,0.03983,0.0,7.0,47.0,0.1053,0.1741,0.6096,0.6454,1.049,0.2976,0.3122,0.0,1.0,2.0,93.0,0.0,0.0,0.1968,0.0,0.0,0.0,0.4504,0.4962,0.1051,2.5,0.0,0.0,0.08885,0.5789,0.005456,0.5526,0.1791,0.159,0.09772,0.02778,0.1429,0.2525,0.01811,0.0873,0.0,0.0,0.0,0.8367,0.0,4.712,4.324,0.9153,6.25,0.0,classic,011704v1.mid
